customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply
21041,120611,Bonjour @120533 ! C’est fâcheux de prendre La Poste pour les livraisons expresses la veille des jours fériés... https://t.co/aULnltgh5W,21040,"@120611 Bonjour Guillaume, je suis désolé pour cela. Etiez-vous présent lors du passage du livreur? ^ARC"
19134,120612,@AmazonHelp @120261 Amazon seller support team is not providing pickup service on time to new seller. We are chasing them from 23rd Oct and lost our 4 orders,21042,@120612 I get your disappointment.Please fill your details in the link provided to you earlier so that we can assist you accordingly.^SC
21045,120613,Dearest @115850 this is not expected from you guys. This package was supposed to reach me by Fri. Havent yet got an update! https://t.co/QvgTdMpWUi,21044,"@120613 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
21045,120613,Dearest @115850 this is not expected from you guys. This package was supposed to reach me by Fri. Havent yet got an update! https://t.co/QvgTdMpWUi,21046,@120613 I'm sorry for the delay with your order. Please reach out to our support team here: https://t.co/2t6DQoUmNZ for assistance.^RW
21048,120613,"@AmazonHelp I did call the customer service. But, they were unable to provide any update!",21049,@120613 I'd like to look into the issue and assist you with it. Please provide your details here: https://t.co/FOWMWAwwM3 1/2 ^SH
21048,120613,"@AmazonHelp I did call the customer service. But, they were unable to provide any update!",21050,@120613 and I'll get back to you. 2/2 ^SH
21051,120613,"@AmazonHelp I did provide details and was promised a call back in 7 hours. Well, 24 has passed. This is ugly customer service.",21052,@120613 Sorry about that. Could you please check if you've received an email in response to the details you shared earlier? ^NR
21053,120613,@AmazonHelp I did recieve an email indicating the package is being returned to the fulfillment centre. What type of nonsense is this?,21054,"@120613 If you've provided the details earlier in the link, you should've received an email from the social media team. ^NR"
21055,120613,"@AmazonHelp Ok, so you are now foubting whether i provided details or not. Thank you for your wonderful service. Such wonderful new lows.",21057,"@120613 We'll not be able to access your account over social media, Ananya. Please reply to the email and we'll get back to you. ^HD"
21056,120613,@AmazonHelp Maybe when you guys do the marketing gimmicks you should put these stuff up. So I buy something and it doesn't even reach me. Wow!,21058,"@120613 Apologies for the experience, Ananya. We've sent a correspondence to your registered email. Please reply &amp; we'll assist. ^SV"
21063,120613,"@AmazonHelp I have not recieved a mail. I cannot reply to a mythical mail, right?",21064,@120613 to locate the email then please resubmit the details in the link provided by ^SH and we'll reach out to you. (2/2) ^KA
21063,120613,"@AmazonHelp I have not recieved a mail. I cannot reply to a mythical mail, right?",21065,@120613 Sorry for the inconvenience. You may check the email from our team here: https://t.co/NTkrxpsbHJ if you are unable (1/2) ^KA
21067,120613,@AmazonHelp The problem is with the router that i ordered. Which is dispatched back to your fulfillment centre! Without my permission! Pathetic service!,21068,@120613 Please provide your details here: https://t.co/beaaDm0muc &amp; we'll reach out to you again &amp; assist you with your concern.^SF
21069,120613,"@AmazonHelp This is da third time am providng the details. Sorry, but i donot have the time.If i dont get the product,i wll make sure you guys regret it",21070,@120613 can look into the issue and get back to you. 2/2 ^SH
21069,120613,"@AmazonHelp This is da third time am providng the details. Sorry, but i donot have the time.If i dont get the product,i wll make sure you guys regret it",21071,@120613 We haven't received your details yet. Kindly share your details through the link provided above so that we 1/2 ^SH
21072,120613,@AmazonHelp I have sent it again.,21073,@120613 Thank you for sharing the details. We're working on it &amp; we'll get back to you soon with an update. ^SY
21074,120613,@AmazonHelp How soon?,21075,"@120613 Please allow us 6-12 hours to get back to you with an update. Appreciate your patience, Ananya. ^JC"
21078,120614,"@AmazonHelp And he left it on the doorstep anyway, after creating merry hell",21080,@120614 Please reach out to us directly here: https://t.co/JzP7hlA23B and we can look into this. ^PK
21079,120614,"@AmazonHelp , as @115830 haven’t replied, could you? https://t.co/HZhcbSKhWv",21076,"@120614 Hi, apologies. Carriers should not follow handwritten delivery notes. You can set them on your acc: https://t.co/aLmiGBTlSk. ^JJ"
21082,120615,@115850 I hv ord BB Q5 in Sept mth but recd BBQ10 which picked on 7th Oct but still not recd refund after follow up #Amazon  #Cheater https://t.co/f0mfVylfuG,21081,@120615 Our Twitter page is visible to public. 3/3 ^SB
21082,120615,@115850 I hv ord BB Q5 in Sept mth but recd BBQ10 which picked on 7th Oct but still not recd refund after follow up #Amazon  #Cheater https://t.co/f0mfVylfuG,21083,@120615 I'm sorry about the delay in refund. Please escalate this to our support team here: https://t.co/vlvfJr4nN9. 1/3 ^SB
21082,120615,@115850 I hv ord BB Q5 in Sept mth but recd BBQ10 which picked on 7th Oct but still not recd refund after follow up #Amazon  #Cheater https://t.co/f0mfVylfuG,21084,@120615 We'll look into it. Please don’t provide your order/account details as we consider them to be personal information. 2/3 ^SB
21086,120616,"Thanks @115821 for your ""Same Day Delivery""!! It's not like I was hoping to get my order on my day off or anything. #AMZLFail https://t.co/ewUKuXuRzh",21085,"@120616 sorry to hear that, sometimes delays happen for unforeseen reasons. ^AS"
21088,120617,"@116313 送料を顧客が払えるオプションつけてくれません？",21087,"@120617 あゆむん。さま、通常配送でご注文金額が2,000円(税込)以上に満たない場合、配送料をご請求させていただいております。配送について詳しくはこちらをご参照ください。https://t.co/0DMnosZ9xU ET"
21090,120618,@AmazonHelp  emailing to enquiremorrissey tickets as they go on sale today from 10.00 but No brighton date has come up as it is advertised.,21089,"@120618 Hi, please request a call here: https://t.co/dcJUFiqj5v to look into this. ^JJ"
21092,120619,@AmazonHelp Order placed 30/10 with stated prime delivery of 31/10. At 7.30pm informed delayed allow further 2 days! Not 1st time prime has failed!!,21094,"@120619 sorry to hear that, delays can happen sometimes for unforeseen reasons, its not what we want you to experience. ^AS"
21093,120619,"Bad service &amp; no reply! Why do Amazon make it so hard to get in touch! Delivery due yesterday as paid for, not in 2 more days! @AmazonHelp https://t.co/dx43TTZIQK",21091,@120619 My apologies Frances. What was the expected delivery date given at the time the order was placed? ^DC
21093,120619,"Bad service &amp; no reply! Why do Amazon make it so hard to get in touch! Delivery due yesterday as paid for, not in 2 more days! @AmazonHelp https://t.co/dx43TTZIQK",21096,"@120619 Hi sorry to hear that, were you given a reason for the delay? ^AS"
21099,120620,@AmazonHelp I have the parcel now but my point is that I’m paying a monthly fee for a service that I’m not getting the benefit of,21101,"@120620 Sorry, did you report the delay to us: https://t.co/JzP7hlA23B? Here's a list of all Prime benefits: https://t.co/1F8zzRxUMC!^JJ"
21100,120620,@AmazonHelp I assumed your previous question meant you were going to do something...? https://t.co/Ry03t6eDaK,21098,@120620 I'm afraid we can't access order/account info here. What does the new update indicate? ^DC
21105,120621,@AmazonHelp Valeu pela dica 😉,21103,@120621 Depois nós conta o que achou do livro. 😊 ^DA
21107,120621,"@AmazonHelp Ainda tenho que me decidir, os dois livros parecem ser incríveis.",21106,"@120621 Decisão dificil né Tiago? Eu fiz uma pesquisa e o livro ""O Senhor das Moscas"" parece muito interessante 😉. ^AZ"
21109,120621,"@117086 Chegaram rapidinho (menos de 48h depois de eu ter feito o pedido), ainda embalados no plastico e paguei mais barato do que em outras livrarias virtuais famosas. Agora só compro livro na amazon. https://t.co/7Mg2yoVjWe",21108,"@120621 Tiago, você acabou de nos avisar a melhor noticia do dia 💜, estamos felizes por essa adquisição maravilhosa📚. Me diga, qual livro vai ler primeiro? ^MB"
21391,120682,@AmazonHelp P.s hat funktioniert mit dem Konto aufladen!,21394,"@120682 Super, das freut mich! Gib aber nicht gleich alles auf einmal aus 😉 ^DW"
21395,120682,@AmazonHelp Zu spät. 🙈😂,21396,@120682 Ich beschwer mich da jetzt mal nicht drüber 🤣 ^AN
21397,120682,"@AmazonHelp 😂😂😂 Wie gesagt euch ein schönen restlichen Feiertag, auch wenn ich Supportet (nennt man das so?) 😂",21398,"@120682 Danke, dir auch. Wir supporten dann mal fleißig weiter 😄 ^AN"
21392,120682,@AmazonHelp Ich werd es mal versuchen! Danke für die schnelle und gute Hilfe! Noch ein schönen Feiertag! ❤😁,21400,@120682 Danke! Wir wünschen dir natürlich auch noch einen schönen Feiertag 🙂 ^DS
21393,120682,"@AmazonHelp Würde das funktionieren, wenn ich mein Konto auflade? Da gibts ja diese Funktion in der App. Dann müsste ich nicht los und einen holen. 😅",21390,"@120682 Dann wird die Zahlungsart nochmal geprüft. Du kannst es gerne versuchen, aber ob es klappt kann ich dir nicht versprechen. ^AN"
